comp,perseus_n,perseus_text,pc_n,pc_text,pc_bounds,elision,speaker
0.8043478260869565,627,"quaesivisse iugis, pretium haut leve temporis acti.'",627,"Quaesiuisse iugis, pretium haud leue temporis acti.""","['CF', 'CM', 'SY', 'CM', 'DI', 'DI', None]",1,['Jason']
0.9230769230769231,628,dixerat; at studiis iamdudum freta iuventus,628,Dixerat; at studiis iamdudum freta iuuentus,"['DI', 'CM', 'CM', 'DI', 'CF', None]",0,
0.9142857142857143,629,"orat inire vias: unum tanto afore coetu,",629,"Orat inire uias: unum tanto afore coetu,","['CF', 'CF', 'CM', 'CM', 'SY', 'DI', None]",1,
1.0,630,nec minus in sese generis dextrasque potentes,630,Nec minus in sese generis dextrasque potentes,"['CM', 'DI', 'CM', 'CM', 'CM', 'CF', None]",0,
1.0,631,esse ferunt. tali mentem pars maxima flatu,631,Esse ferunt. tali mentem pars maxima flatu,"['CF', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9210526315789473,632,erigit et vana gliscunt praecordia lingua:,632,Erigit et uana gliscunt praecordia lingua:,"['DI', 'CM', 'CM', 'CM', 'DI', None]",0,
1.0,633,saltibus ut mediis tum demum laeta reducit,633,Saltibus ut mediis tum demum laeta reducit,"['DI', 'CM', 'CM', 'DI', 'DI', 'CF', None]",0,
0.9318181818181818,634,"cerva gregem, tum gestit aper reboatque superbis",634,"Cerua gregem, tum gestit aper reboatque superbis","['CF', 'CM', 'DI', 'CF', 'CM', 'CF', None]",0,
1.0,635,"comminus ursa lupis, cum sese Martia tigris",635,"Comminus ursa lupis, cum sese Martia tigris","['DI', 'CF', 'CM', 'DI', 'DI', 'DI', None]",0,
0.9285714285714286,636,abstulit aut curvo tacitus leo condidit antro.,636,Abstulit aut curuo tacitus leo condidit antro.,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
0.918918918918919,637,at plus ingenti Telamon iam fluctuat ira,637,At pius ingenti Telamon iam fluctuat ira,"['CM', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.7954545454545454,638,"cum fremitu, saevisque serens modo iurgia dictis",638,"Cum fremitu, saeuisque serens fera iurgia dictis","['CM', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,
1.0,639,"insequitur magnoque implorat numina questu,",639,Insequitur magnoque implorat numina questu.,"['CM', 'SY', 'DI', 'DI', None]",1,
0.9302325581395349,640,idem orans prensatque viros demissaque supplex,640,Idem orans prensatque uiros demissaque supplex,"['SY', 'CM', 'CF', 'CM', 'DI', None]",1,
1.0,641,haeret ad ora ducis: nil se super Hercule fari,641,"Haeret ad ora ducis, nil se super Hercule fari,","['CF', 'DI', 'CF', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,
0.8409090909090909,642,"sed socio quocumque, gemens quamquam aspera fama",642,"Sed socio quocumque, gemens; namque aspera fama","['CM', 'CM', 'CF', 'CM', 'SY', 'DI', None]",1,
1.0,643,"iam loca iamque feras per barbara litora gentes,",643,Iam loca iamque feras per barbara litora gentes,"['CM', 'DI', 'CF', 'CM', 'DI', 'DI', 'DI', None]",0,
1.0,644,"non alium contra Alciden, non pectora tanta",644,"Non alium contra Alciden, non pectora tanta","['CM', 'CM', 'SY', 'CM', 'DI', 'DI', None]",1,
0.9302325581395349,645,posse dari. rursum instimulat ducitque faventes,645,Posse dari. rursum instimulat ducitque fauentes,"['CF', 'CM', 'SY', 'CM', 'CF', None]",1,
1.0,646,"magnanimus Calydone satus, potioribus ille",646,"Magnanimus Calydone satus, potioribus ille","['CM', 'CF', 'CM', 'DI', None]",0,
0.8378378378378378,647,deteriora fovens semperque inversa tueri,647,Deteriora fouens semperque inuersa tueri,"['CF', 'CM', 'SY', 'CF', None]",1,
0.9285714285714286,648,durus et haud ullis umquam superabilis aequis,648,Durus et haud ullis unquam superabilis aequis,"['CF', 'DI', 'CM', 'CM', 'CM', 'DI', None]",0,
0.926829268292683,649,"rectorumve memor. 'non Herculis' inquit 'adempti,",649,"Rectorumue memor. ""non Herculis"" inquit ""adempti","['CF', 'CM', 'DI', 'DI', 'CF', None]",0,['Meleager']
1.0,650,sed tuus in seros haec nostra silentia questus,650,Sed tuus in seros haec nostra silentia questus,"['CM', 'DI', 'CM', 'CM', 'DI', 'CF', 'DI', None]",0,['Meleager']
1.0,651,"traxit honor, dum iura dares, dum tempora fandi.",651,"Traxit honor, dum iura dares, dum tempora fandi.","['CF', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.9285714285714286,652,septimus hie celsis descendit montibus auster,652,Septimus hic celsis descendit montibus Auster,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,['Meleager']
1.0,653,iamque ratem Scythicis forsan statuisset in oris;,653,Iamque ratem Scythicis forsan statuisset in oris;,"['CF', 'CM', 'CM', 'CM', 'CF', 'DI', None]",0,['Meleager']
0.9333333333333333,654,"nos patriae immemores, maneant ceu nulla revectos",654,"Nos patriae immemores, maneant ceu nulla reuectos","['CM', 'SY', 'CM', 'CM', 'DI', 'CF', None]",1,['Meleager']
0.9166666666666666,655,"gaudia, sed duro saevae sub rege Mycenae,",655,"Gaudia, sed duro saeuae sub rege Mycenae,","['DI', 'CM', 'CM', 'CM', 'DI', 'CF', None]",0,['Meleager']
1.0,656,ad medium cunctamur iter. si finibus ullis,656,Ad medium cunctamur iter. si finibus ullis,"['CM', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Meleager']
1.0,657,"has tolerare moras et inania tempora possem,",657,"Has tolerare moras et inania tempora possem,","['CM', 'CF', 'CM', 'CF', 'DI', 'DI', None]",0,['Meleager']
1.0,658,regna hodie et dulcem sceptris Calydona tenerem,658,Regna hodie et dulcem sceptris Calydona tenerem,"['SY', 'SY', 'CM', 'CM', 'CM', 'CF', None]",2,['Meleager']
1.0,659,"laetus opum pacisque meae, tutusque manerem",659,"Laetus opum pacisque meae, tutusque manerem","['CF', 'CM', 'CF', 'CM', 'CF', None]",0,['Meleager']
1.0,660,quis genitor materque locis. quid deside terra,660,Quis genitor materque locis. quid deside terra,"['CM', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.8421052631578947,661,haeremus? vacuos cur lassant aequora visus?,661,Haeremus? uacuos cur lassant aequora uisus?,"['CM', 'CM', 'DI', 'DI', 'DI', None]",0,['Meleager']
0.975,662,tu comitem Alciden ad Phasidis amplius arva,662,Tu comitem Alciden ad Phasidis amplius arua,"['CM', 'SY', 'CM', 'DI', 'DI', 'DI', None]",1,['Meleager']
0.9487179487179487,663,"adfore, tu socias ultra tibi rere pharetras?",663,"Affore, tu socias ultra tibi rere pharetras?","['DI', 'CM', 'CM', 'CM', 'DI', 'CF', None]",0,['Meleager']
0.8285714285714286,664,non ea pax odiis oblitave numine fesso,664,Non ea fax odiis oblitaue numine fesso,"['CM', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.9230769230769231,665,Iuno sui. nova Tartareo fors semine monstra,665,Iuno sui. noua Tartareo fors semine monstra,"['CF', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,['Meleager']
1.0,666,atque iterum Inachiis iam nuntius urget ab Argis.,666,Atque iterum Inachiis iam nuntius urget ab Argis.,"['SY', 'SY', 'CM', 'DI', 'DI', 'CF', 'DI', None]",2,['Meleager']
0.9333333333333333,667,non datur haec magni proles Iovis; at tibi Pollux,667,Non datur haec magni proles Iouis; at tibi Pollux,"['CM', 'DI', 'CM', 'CM', 'CM', 'DI', 'CM', 'DI', None]",0,['Meleager']
0.9523809523809523,668,"stirpe pares Castorque manent, at cetera divum",668,"Stirpe pares Castorque manent, at cetera diuum","['CF', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.9166666666666666,669,"progenies, nec parva mihi fiducia gentis.",669,"Progenies, nec parua mihi fiducia gentis.","['CM', 'DI', 'CF', 'CM', 'DI', None]",0,['Meleager']
0.675,670,"†et ego et† quocumque voces, †qua tegmina† ferro",670,"En egomet quocumque uoces sequar, agmina ferro","['CM', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.9361702127659575,671,"plura metam; tibi dicta manus, tibi quidquid in ipso",671,"Plura metam; tibi dicta manus, <tibi> quicquid in ipso","['CF', 'CM', 'DI', 'CF', 'CM', 'DI', 'CF', 'DI', None]",0,['Meleager']
1.0,672,"sanguine erit, iamque hinc operum quae maxima posco.",672,"Sanguine erit, iamque hinc operum quae maxima posco.","['SY', 'CM', 'SY', 'CM', 'CM', 'DI', 'DI', None]",2,['Meleager']
1.0,673,scilicet in solis profugi stetit Herculis armis,673,Scilicet in solis profugi stetit Herculis armis,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Meleager']
1.0,674,nostra salus; nempe ora aeque mortalia cuncti,674,Nostra salus. nempe ora aeque mortalia cuncti,"['CF', 'CM', 'SY', 'SY', 'CM', 'DI', None]",2,['Meleager']
1.0,675,ecce gerunt; ibant aequo nempe ordine remi.,675,Ecce gerunt; ibant aequo nempe ordine remi.,"['CF', 'CM', 'CM', 'CM', 'SY', 'DI', None]",1,['Meleager']
0.9166666666666666,676,ille vel insano iamdudum turbidus aestu,676,Ille uel insano iamdudum turbidus aestu,"['CF', 'DI', 'CM', 'DI', 'DI', None]",0,['Meleager']
1.0,677,vel parta iam laude tumens consortia famae,677,Vel parta iam laude tumens consortia famae,"['CM', 'CM', 'DI', 'CF', 'CM', 'DI', None]",0,['Meleager']
1.0,678,despicit ac nostris ferri comes abnuit actis.,678,Despicit ac nostris ferri comes abnuit actis.,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.926829268292683,679,"vos, quibus et virtus et spes in limine primo,",679,"Vos, quibus et uirtus et spes in limine primo,","['CM', 'DI', 'CM', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,['Meleager']
1.0,680,"tendite, dum rerum patiens calor et rude membris",680,"Tendite, dum rerum patiens calor et rude membris","['DI', 'CM', 'CM', 'CM', 'DI', 'CM', 'DI', None]",0,['Meleager']
0.8888888888888888,681,robur inest; nec enim solis dare funera Colchis,681,Robur inest; neque enim solis dare funera Colchis,"['CF', 'CM', 'SY', 'CM', 'CM', 'DI', 'DI', None]",1,['Meleager']
0.925,682,sit satis et tota pelagus lustrasse iuventa.,682,Sit satis et tota pelagus lustrasse iuuenta.,"['CM', 'DI', 'CM', 'CM', 'CM', 'CF', None]",0,['Meleager']
1.0,683,spes mihi quae tali potuit longissima casu,683,Spes mihi quae tali potuit longissima casu,"['CM', 'DI', 'CM', 'CM', 'CM', 'DI', None]",0,['Meleager']
0.8780487804878049,684,esse fuit; quiscumque virum perquirere silvis,684,Esse fuit: quiscumque uirum perquirere siluis,"['CF', 'CM', 'CF', 'CM', 'DI', None]",0,['Meleager']
0.9230769230769231,685,egit amor; loca vociferans non ulla reliqui.,685,Egit amor; loca uociferans non ulla reliqui.,"['CF', 'CM', 'DI', 'CM', 'DI', 'CF', None]",0,['Meleager']
0.9230769230769231,686,"nunc quoque, dum vario nutat sententia motu,",686,"Nunc quoque, dum uario nutat sententia motu,","['CM', 'DI', 'CM', 'CM', 'CM', 'DI', None]",0,['Meleager']
0.9166666666666666,687,cernere devexis redeuntem montibus opto.,687,Cernere deuexis redeuntem montibus opto.,"['DI', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.9772727272727273,688,"sat lacrimis comitique datum, quem sortibus aevi",688,"Sat lacrimis comitique datum, quem sortibus aeui","['CM', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Meleager']
0.9318181818181818,689,crede vel in mediae raptum tibi sanguine pugnae.',689,"Crede uel in mediae raptum tibi sanguine pugnae.""","['CF', 'DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Meleager']
1.0,690,Talibus Oenides urget; simul incita dictis,690,Talibus Oenides urget; simul incita dictis,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,691,heroum manus. ante omnes Argoa iubebat,691,Heroum manus. ante omnes Argoa iubebat,"['CM', 'DI', 'SY', 'CM', 'CF', None]",1,
0.9210526315789473,692,vincla rapi Calais. furias miratur ovantum,692,Vincla rapi Calais. furias miratur ouantum,"['CF', 'CM', 'CM', 'CM', 'CF', None]",0,
0.918918918918919,693,"Aeacides, multusque viri cunctantia corda",693,"Aeacides, multusque uiri cunctantia corda","['CM', 'CF', 'CM', 'DI', None]",0,
1.0,694,"fert dolor, an sese comitem tam tristibus actis",694,"Fert dolor, an sese comitem tam tristibus actis","['CM', 'DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,695,abneget et celsi maerens petat ardua montis.,695,Abneget et celsi maerens petat ardua montis.,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,696,non tamen et gemitus et inanes desinit iras,696,Non tamen et gemitus et inanes desinit iras,"['CM', 'DI', 'CM', 'CM', 'CF', 'DI', 'DI', None]",0,
1.0,697,fundere. 'quis terris pro Iuppiter' inquit 'Achaeis,697,"Fundere. ""quis terris, pro Iuppiter,"" inquit ""Achaeis","['DI', 'CM', 'CM', 'DI', 'DI', 'CF', None]",0,['Telamon']
0.9230769230769231,698,"iste dies, saevi capient quae gaudia Colchi.",698,Iste dies! saeui capient quae gaudia Colchi!,"['CF', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Telamon']
1.0,699,"non hi tum flatus, non ista superbia dictis,",699,"Non hi tum flatus, non ista superbia dictis,","['CM', 'DI', 'CM', 'CM', 'DI', 'CF', 'DI', None]",0,['Telamon']
0.9285714285714286,700,"litore cum patrio, iam vela petentibus austris,",700,Litore cum patrio iam uela petentibus Austris,"['DI', 'CM', 'CM', 'DI', 'CF', 'DI', None]",0,['Telamon']
0.7804878048780488,701,"cunctus ad Alciden versus favor: ipse iuvaret,",701,"Cunctus ad Alciden uersus fauor: ipse iuuaret,","['CF', 'DI', 'CM', 'CM', 'DI', 'CF', None]",0,['Telamon']
1.0,702,ipse ducis curas meritosque subiret honores.,702,Ipse ducis curas meritosque subiret honores.,"['CF', 'CM', 'CM', 'CF', 'CF', None]",0,['Telamon']
0.8666666666666667,703,"iamne animis, iam gente pares, atque inclita vulgi",703,"Iamne animis, iam gente pares? aeque inclita uulgi","['SY', 'CM', 'DI', 'CF', 'CM', 'SY', 'DI', None]",2,['Telamon']
1.0,704,"dextera? nulla fides, nulli super Hercule fletus?",704,"Dextera? nulla fides, nulli super Hercule fletus?","['DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,['Telamon']
1.0,705,"nunc Porthaonides, nunc dux mihi Thracia proles?,",705,"Nunc Porthaonides, nunc dux mihi Thracia proles?","['CM', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,['Telamon']
0.925,706,aspera nunc pavidos contra ruit agna leones?,706,Aspera nunc pauidos contra ruit agna leones?,"['DI', 'CM', 'CM', 'CM', 'DI', 'CF', None]",0,['Telamon']
0.9024390243902439,707,"bane ego magnanimi spolium Didymaonis hastam,",707,"Hanc ego magnanimi spolium Didymaonis hastam,","['CM', 'DI', 'CM', 'CM', 'DI', None]",0,['Telamon']
0.8723404255319149,708,"quae neque iam frondes virides nee proferet umbras,",708,"Quae neque iam frondes, uirides nec proferet umbras,","['CM', 'DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Telamon']
0.9,709,ut semel est evulsa iugis ac matre perempta,709,Vt semel est euulsa iugis ac matre perempta,"['CM', 'DI', 'CM', 'CF', 'CM', 'DI', 'CF', None]",0,['Telamon']
1.0,710,"fida ministeria et duras obit horrida pugnas,",710,"Fida ministeria et duras obit horrida pugnas,","['CF', 'SY', 'CM', 'CM', 'DI', 'DI', None]",1,['Telamon']
1.0,711,"testor et hoc omni, ductor, tibi numine firmo:",711,"Testor et hoc omni, ductor, tibi numine firmo:","['CF', 'DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Telamon']
1.0,712,"saepe metu, saepe in tenui discrimine rerum",712,"Saepe metu, saepe in tenui discrimine rerum","['CF', 'CM', 'SY', 'CM', 'CM', 'DI', None]",1,['Telamon']
0.9230769230769231,713,Herculeas iam serus opes spretique vocabis,713,Herculeas iam serus opes spretique uocabis,"['CM', 'DI', 'CF', 'CM', 'CF', None]",0,['Telamon']
0.8666666666666667,714,"arma viri, nec nos tumida haec tum dicta iuvabunt.'",714,"Arma uiri, nec nos tumida haec tum dicta iuuabunt.""","['CF', 'CM', 'DI', 'CM', 'SY', 'CM', 'DI', 'CF', None]",1,['Telamon']
1.0,715,Talibus Aeacides socios terroribus urgens,715,Talibus Aeacides socios terroribus urgens,"['DI', 'CM', 'CM', 'DI', None]",0,
0.9473684210526315,716,inlacrimat multaque comas deformat harena.,716,Illacrimat multaque comas deformat harena.,"['CM', 'CF', 'CM', 'CF', None]",0,
0.9285714285714286,717,"fata trahunt, raptusque virum certamine ductor",717,"Fata trahunt, raptusque uirum certamine ductor","['CF', 'CM', 'CF', 'CM', 'DI', None]",0,
0.9117647058823529,718,ibat et optenta mulcebat lumina palla.,718,Ibat et obtenta mulcebat lumina palla.,"['CF', 'DI', 'CM', 'DI', 'DI', None]",0,
0.868421052631579,719,"hie vero ingenti repetuntur pectora luctu,",719,Hic uero ingenti repetuntur pectora luctu,"['CM', 'SY', 'CM', 'DI', 'DI', None]",1,
0.9714285714285714,720,ut socii sedere locis nullaeque leonis,720,Vt socii sedere locis nullaeque leonis,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,
0.7368421052631579,721,exuviae tantique vocant vestigia transtri.,721,Exuuiae tantique uacant uestigia transtri.,"['CM', 'CF', 'CM', 'DI', None]",0,
0.9473684210526315,722,"flet pius Aeacides, maerent Poeantia corda,",722,"Fiet pius Aeacides, maerent Poeantia corda,","['CM', 'DI', 'CM', 'CM', 'DI', None]",0,
1.0,723,ingemit et dulci frater cum Castore Pollux.,723,Ingemit et dulci frater cum Castore Pollux.,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9210526315789473,724,"omnis adhuc vocat Alciden fugiente carina,",724,"Omnis adhuc uocat Alciden fugiente carina,","['CF', 'CM', 'DI', 'CM', 'CF', None]",0,
1.0,725,"omnis Hylan, medio pereuntia nomina ponto.",725,"Omnis Hylan, medio pereuntia nomina ponto.","['CF', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,726,Dat procul interea toto pater aequore signum,726,Dat procul interea toto pater aequore signum,"['CM', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,727,Phorcys et immanes intorto murice phocas,727,Phorcys et immanes intorto murice phocas,"['CF', 'DI', 'CM', 'DI', 'DI', None]",0,
1.0,728,contrahit antra petens; simul et Massylus et una,728,Contrahit antra petens; simul et Massylus et una,"['DI', 'CF', 'CM', 'DI', 'CM', 'CF', 'DI', None]",0,
0.95,729,Lyctius et Calabris redit armentarius arvis.,729,Lyctius et Calabris redit armentarius aruis.,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,730,ilicet extremi nox litore Solis Hiberas,730,Ilicet extremi nox litore Solis Hiberas,"['DI', 'CM', 'DI', 'DI', 'CF', None]",0,
1.0,731,condidit alta domos et sidera sustulit axis.,731,Condidit alta domos et sidera sustulit axis.,"['DI', 'CF', 'CM', 'DI', 'DI', 'DI', None]",0,
0.926829268292683,732,"flumina conticuere, tacet cum flatibus aequor.",732,"Flumina conticuere, iacet cum flatibus aequor.","['DI', 'CF', 'CM', 'DI', 'DI', None]",0,
0.9285714285714286,733,"Amphitryoniades nec quae nova lustra requirat,",733,"Amphitryoniades nec quae noua lustra requirat,","['CM', 'DI', 'CM', 'DI', 'CF', None]",0,
1.0,734,"nec quo temptet iter, comitis nec fata parenti",734,"Nec quo temptet iter, comitis nec fata parenti","['CM', 'DI', 'CF', 'CM', 'CM', 'DI', 'CF', None]",0,
0.8636363636363636,735,"quae referat, videt, aut socios qua mente revisat.",735,"Quae referat uidet, aut socios qua mente reuisat.","['CM', 'CM', 'DI', 'CM', 'CM', 'DI', 'CF', None]",0,
0.918918918918919,736,"urit amor, solisque negat decedere silvis.",736,Vrit amor solisque negat decedere siluis.,"['CF', 'CM', 'CF', 'CM', 'DI', None]",0,
0.9302325581395349,737,non aliter gemitu quondam lea prolis ademptae,737,Non aliter gemitum quondam lea prolis ademptae,"['CM', 'CM', 'CM', 'CM', 'DI', 'CF', None]",0,
0.8292682926829268,738,terga dedit; sedet inde viis inclusaque longo,738,Aegra dedit; sedet inde uiis inclusaque longo,"['CF', 'CM', 'DI', 'CF', 'CM', 'DI', None]",0,
0.8604651162790697,739,pervigilant castella metu; dolor adtrahit orbes,739,Peruigilant castella metu; dolor attrahit orbes,"['CM', 'CF', 'CM', 'DI', 'DI', None]",0,
1.0,740,interea et misero manat iuba sordida luctu.,740,Interea et misero manat iuba sordida luctu.,"['SY', 'CM', 'CM', 'CM', 'DI', 'DI', None]",1,
